"region","dept_id","country","metric","type_group","Org L3","Org L4","Org L5","TA Leader","TA Leader L2","brady_aws","aws","dept","y"
"APJC","4136","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","FINUALAH","NEALMOSE","Y","AWS","Analyst Relations - AWS",12
"APJC","4136","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","FINUALAH","QINWE","Y","AWS","Analyst Relations - AWS",12
"Americas","4136","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS","Analyst Relations - AWS",12
"Americas","4136","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS","Analyst Relations - AWS",523
"EMEA","4136","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","Analyst Relations - AWS",12
"EMEA","4136","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","Analyst Relations - AWS",12
"EMEA","4136","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","Analyst Relations - AWS",24
"EMEA","4136","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","Analyst Relations - AWS",12
"Americas","7496","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GARMAN","SMCOOPER","GREGARRI","LLEILA","Y","AWS","IoT ODE",233
"EMEA","7496","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GARMAN","SMCOOPER","HARVIELI","ELZBETHS","Y","AWS","IoT ODE",65
"EMEA","7496","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","GARMAN","SMCOOPER","HARVIELI","ELZBETHS","Y","AWS","IoT ODE",17
"EMEA","7496","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","GARMAN","SMCOOPER","HARVIELI","ELZBETHS","Y","AWS","IoT ODE",1
"Americas","4066","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","KBUVAC","CARLASTR","GREGARRI","LLEILA","Y","AWS","Sales Ops, Enablement, DG, ISR and Other - Global Accounts",12
"Americas","4066","USA","BIS Plan","2021 Q2 Guidance","GARMAN","KBUVAC","CARLASTR","GREGARRI","LLEILA","Y","AWS","Sales Ops, Enablement, DG, ISR and Other - Global Accounts",838
"EMEA","4066","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","KBUVAC","CARLASTR","HARVIELI","NSSEIFFE","Y","AWS","Sales Ops, Enablement, DG, ISR and Other - Global Accounts",19
"EMEA","4066","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","KBUVAC","CARLASTR","HARVIELI","NSSEIFFE","Y","AWS","Sales Ops, Enablement, DG, ISR and Other - Global Accounts",1
"EMEA","4066","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","KBUVAC","CARLASTR","HARVIELI","NSSEIFFE","Y","AWS","Sales Ops, Enablement, DG, ISR and Other - Global Accounts",81
"APJC","4078","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","MACKAE","Y","AWS","T&C: Academy and UTech",12
"Americas","4078","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","APPLETK","Y","AWS","T&C: Academy and UTech",927
"APJC","4077","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","FINUALAH","MACKAE","Y","AWS","T&C: Certification Development",101
"APJC","4077","CHN","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","FINUALAH","JANETLI","Y","AWS","T&C: Certification Development",24
"APJC","4077","HKG","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","FINUALAH","JANETLI","Y","AWS","T&C: Certification Development",12
"APJC","4077","IND","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","FINUALAH","ANIWARRI","Y","AWS","T&C: Certification Development",11
"APJC","4077","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","FINUALAH","NEALMOSE","Y","AWS","T&C: Certification Development",12
"APJC","4077","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","FINUALAH","QINWE","Y","AWS","T&C: Certification Development",12
"APJC","4077","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","FINUALAH","QINWE","Y","AWS","T&C: Certification Development",24
"Americas","4077","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","GREGARRI","LLEILA","Y","AWS","T&C: Certification Development",24
"Americas","4077","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","DAKILBY","JJULC","Y","AWS","T&C: Certification Development",36
"Americas","4077","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","GREGARRI","ELLENMED","Y","AWS","T&C: Certification Development",705
"EMEA","4077","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","HARVIELI","SZWAJGIE","Y","AWS","T&C: Certification Development",1
"EMEA","4077","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","HARVIELI","SZWAJGIE","Y","AWS","T&C: Certification Development",116
"EMEA","4077","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RUDENH","HARVIELI","SZWAJGIE","Y","AWS","T&C: Certification Development",12
"Americas","4081","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","APPLETK","Y","AWS","T&C: Country Delivery & BDM",581
"APJC","4076","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Curriculum Development",12
"Americas","4076","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","APPLETK","Y","AWS","T&C: Curriculum Development",1277
"APJC","4080","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","MACKAE","Y","AWS","T&C: Field Marketing",29
"APJC","4080","IND","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","ANIWARRI","Y","AWS","T&C: Field Marketing",30
"APJC","4080","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Field Marketing",86
"APJC","4080","THA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Field Marketing",12
"Americas","4080","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","T&C: Field Marketing",44
"Americas","4080","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","DAKILBY","JJULC","Y","AWS","T&C: Field Marketing",29
"Americas","4080","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","APPLETK","Y","AWS","T&C: Field Marketing",1040
"EMEA","4080","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Field Marketing",12
"EMEA","4080","BEL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Field Marketing",28
"EMEA","4080","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Field Marketing",12
"EMEA","4080","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Field Marketing",30
"EMEA","4080","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Field Marketing",12
"EMEA","4080","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Field Marketing",143
"EMEA","4080","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Field Marketing",44
"EMEA","4080","ZAF","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Field Marketing",12
"APJC","4079","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","MACKAE","Y","AWS","T&C: Partner Training",99
"APJC","4079","IDN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Partner Training",28
"APJC","4079","IND","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","ANIWARRI","Y","AWS","T&C: Partner Training",153
"APJC","4079","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","NEALMOSE","Y","AWS","T&C: Partner Training",12
"APJC","4079","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Partner Training",12
"APJC","4079","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Partner Training",98
"Americas","4079","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","T&C: Partner Training",98
"Americas","4079","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","DAKILBY","JJULC","Y","AWS","T&C: Partner Training",56
"Americas","4079","CHL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","T&C: Partner Training",12
"Americas","4079","COL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","T&C: Partner Training",42
"Americas","4079","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","T&C: Partner Training",69
"Americas","4079","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","APPLETK","Y","AWS","T&C: Partner Training",538
"EMEA","4079","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",57
"EMEA","4079","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",42
"EMEA","4079","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",29
"EMEA","4079","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",56
"EMEA","4079","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",199
"EMEA","4079","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",12
"EMEA","4079","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",12
"EMEA","4079","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",42
"EMEA","4079","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",11
"EMEA","4079","POL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",12
"EMEA","4079","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Partner Training",28
"APJC","4002","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","MACKAE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",568
"APJC","4002","HKG","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","JANETLI","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",12
"APJC","4002","IDN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",52
"APJC","4002","IND","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","ANIWARRI","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",476
"APJC","4002","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","NEALMOSE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",500
"APJC","4002","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",400
"APJC","4002","MYS","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",53
"APJC","4002","NZL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","MACKAE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",12
"APJC","4002","PHL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",39
"APJC","4002","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",263
"APJC","4002","THA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",24
"APJC","4002","VNM","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",27
"Americas","4002","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",24
"Americas","4002","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",250
"Americas","4002","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","DAKILBY","JJULC","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",238
"Americas","4002","CHL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",39
"Americas","4002","COL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",66
"Americas","4002","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",67
"Americas","4002","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","APPLETK","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",3287
"EMEA","4002","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",81
"EMEA","4002","BHR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",39
"EMEA","4002","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",24
"EMEA","4002","CZE","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",1
"EMEA","4002","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",251
"EMEA","4002","DNK","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",24
"EMEA","4002","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",172
"EMEA","4002","FIN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",24
"EMEA","4002","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",211
"EMEA","4002","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",625
"EMEA","4002","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",12
"EMEA","4002","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",67
"EMEA","4002","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",24
"EMEA","4002","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",92
"EMEA","4002","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",66
"EMEA","4002","POL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",12
"EMEA","4002","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",67
"EMEA","4002","ZAF","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","T&C: Strategy, Ops, Infra, and WW Programs",77
"APJC","4086","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",2195
"APJC","4086","IDN","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",89
"APJC","4086","IND","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",791
"APJC","4086","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",1499
"APJC","4086","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",858
"APJC","4086","MYS","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",244
"APJC","4086","NZL","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",182
"APJC","4086","PHL","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",153
"APJC","4086","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",680
"APJC","4086","THA","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",140
"Americas","4086","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","GREGARRI","LLEILA","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",115
"Americas","4086","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","GREGARRI","LLEILA","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",331
"Americas","4086","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","DAKILBY","JJULC","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",233
"Americas","4086","CHL","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","GREGARRI","LLEILA","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",127
"Americas","4086","COL","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","GREGARRI","LLEILA","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",167
"Americas","4086","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","GREGARRI","LLEILA","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",205
"Americas","4086","USA","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","GREGARRI","KIMALEM","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",3280
"EMEA","4086","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",23
"EMEA","4086","AUT","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",1
"EMEA","4086","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",230
"EMEA","4086","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",539
"EMEA","4086","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",166
"EMEA","4086","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",241
"EMEA","4086","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",349
"EMEA","4086","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",88
"EMEA","4086","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",151
"EMEA","4086","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",12
"EMEA","4086","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",281
"EMEA","4086","NOR","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",22
"EMEA","4086","POL","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",23
"EMEA","4086","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",185
"EMEA","4086","ZAF","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","HARVIELI","SZWAJGIE","Y","AWS","WWCS ProServe: Ent Segment/Country Teams",166
"APJC","4001","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: GSP, PracDev, WW Programs",549
"APJC","4001","CHN","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: GSP, PracDev, WW Programs",29
"APJC","4001","HKG","BIS Plan","2021 Q2 Guidance","GARMAN","WEATHERB","WEATHERB","FINUALAH","TRAGEARJ","Y","AWS","WWCS ProServe: GSP, PracDev, WW Programs",28
